price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,text
589000,4,3,2440,2,Нет,0,5,2440,0,1961,0,47.7044,-122.2,Год експлуатации: 1961<br>Цена: 589000<br>Общая площадь: 2440
163500,2,2,1050,2,Нет,0,3,1050,0,1996,0,47.3848,-122.039,Год експлуатации: 1996<br>Цена: 163500<br>Общая площадь: 1050
835000,4,3,3130,2,Нет,0,3,2140,990,1993,0,47.6993,-122.102,Год експлуатации: 1993<br>Цена: 835000<br>Общая площадь: 3130
1095000,5,3,4090,1,Нет,2,4,2090,2000,1986,0,47.6627,-122.18799999999999,Год експлуатации: 1986<br>Цена: 1095000<br>Общая площадь: 4090
269000,4,2,1490,1,Нет,0,4,1100,390,1969,0,47.3099,-122.37899999999999,Год експлуатации: 1969<br>Цена: 269000<br>Общая площадь: 1490
560000,3,2,1900,2,Нет,0,3,1900,0,1987,0,47.62,-122.04299999999999,Год експлуатации: 1987<br>Цена: 560000<br>Общая площадь: 1900
615000,4,1,1330,1,Нет,0,4,1330,0,1901,0,47.65,-122.34,Год експлуатации: 1901<br>Цена: 615000<br>Общая площадь: 1330
585188,3,2,2230,1,Нет,0,3,1430,800,1975,0,47.6647,-122.15299999999999,Год експлуатации: 1975<br>Цена: 585188<br>Общая площадь: 2230
305000,3,2,1650,1,Нет,0,3,1220,430,1977,0,47.726000000000006,-122.191,Год експлуатации: 1977<br>Цена: 305000<br>Общая площадь: 1650
166950,3,1,1190,1,Нет,0,3,1190,0,1959,0,47.4616,-122.184,Год експлуатации: 1959<br>Цена: 166950<br>Общая площадь: 1190
799000,3,2,2140,1,Нет,0,4,2140,0,1959,0,47.5505,-122.219,Год експлуатации: 1959<br>Цена: 799000<br>Общая площадь: 2140
400000,3,2,2180,1,Нет,0,4,1420,760,1962,0,47.7606,-122.336,Год експлуатации: 1962<br>Цена: 400000<br>Общая площадь: 2180
230000,3,1,1060,1,Нет,0,3,1060,0,1948,0,47.7481,-122.3,Год експлуатации: 1948<br>Цена: 230000<br>Общая площадь: 1060
256883,3,2,1690,2,Нет,0,3,1690,0,2003,0,47.2779,-122.34700000000001,Год експлуатации: 2003<br>Цена: 256883<br>Общая площадь: 1690
423000,4,2,1970,1,Нет,0,5,1130,840,1920,0,47.5511,-122.31200000000001,Год експлуатации: 1920<br>Цена: 423000<br>Общая площадь: 1970
465000,3,2,2150,2,Нет,0,3,2150,0,2007,0,47.5488,-122.37200000000001,Год експлуатации: 2007<br>Цена: 465000<br>Общая площадь: 2150
440000,3,2,1910,2,Нет,0,3,1910,0,1997,0,47.5385,-121.911,Год експлуатации: 1997<br>Цена: 440000<br>Общая площадь: 1910
385000,3,2,1350,1,Нет,0,4,1350,0,1969,0,47.4058,-121.994,Год експлуатации: 1969<br>Цена: 385000<br>Общая площадь: 1350
210000,3,1,860,1,Нет,0,4,860,0,1943,0,47.5093,-122.184,Год експлуатации: 1943<br>Цена: 210000<br>Общая площадь: 860
297000,3,2,1940,2,Нет,0,3,1940,0,1994,0,47.3777,-122.165,Год експлуатации: 1994<br>Цена: 297000<br>Общая площадь: 1940
470000,3,1,1010,1,Нет,0,3,1010,0,1952,0,47.675,-122.39399999999999,Год експлуатации: 1952<br>Цена: 470000<br>Общая площадь: 1010
226500,3,2,1300,1,Нет,0,4,900,400,1976,0,47.3025,-122.37,Год експлуатации: 1976<br>Цена: 226500<br>Общая площадь: 1300
274250,3,1,910,1,Нет,0,4,910,0,1962,0,47.4787,-122.15799999999999,Год експлуатации: 1962<br>Цена: 274250<br>Общая площадь: 910
840000,4,2,2480,1,Нет,0,4,1630,850,1966,0,47.5378,-122.219,Год експлуатации: 1966<br>Цена: 840000<br>Общая площадь: 2480
677900,3,2,2440,2,Нет,0,3,2440,0,2010,0,47.7073,-122.11399999999999,Год експлуатации: 2010<br>Цена: 677900<br>Общая площадь: 2440
425000,3,1,1010,1,Нет,0,3,1010,0,1915,0,47.5733,-122.381,Год експлуатации: 1915<br>Цена: 425000<br>Общая площадь: 1010
180250,2,1,900,1,Нет,0,3,900,0,1941,0,47.4604,-122.339,Год експлуатации: 1941<br>Цена: 180250<br>Общая площадь: 900
464000,6,3,2300,2,Нет,0,3,1600,700,1920,1994,47.7067,-122.34299999999999,Год експлуатации: 1920<br>Цена: 464000<br>Общая площадь: 2300
320000,4,2,1550,2,Нет,0,3,1550,0,1993,0,47.354,-122.04700000000001,Год експлуатации: 1993<br>Цена: 320000<br>Общая площадь: 1550
625504,3,2,1270,2,Нет,0,3,1060,210,2014,0,47.6647,-122.28399999999999,Год експлуатации: 2014<br>Цена: 625504<br>Общая площадь: 1270
592500,4,2,2240,1,Нет,0,3,2240,0,1983,0,47.6143,-122.01700000000001,Год експлуатации: 1983<br>Цена: 592500<br>Общая площадь: 2240
465000,3,2,2714,2,Нет,0,3,2714,0,2005,0,47.3185,-122.275,Год експлуатации: 2005<br>Цена: 465000<br>Общая площадь: 2714
477000,4,3,1720,2,Нет,0,3,1720,0,1978,0,47.5458,-122.26799999999999,Год експлуатации: 1978<br>Цена: 477000<br>Общая площадь: 1720
280000,2,1,850,1,Нет,0,3,850,0,1923,0,47.4889,-122.29899999999999,Год експлуатации: 1923<br>Цена: 280000<br>Общая площадь: 850
1505000,5,3,3300,1,Нет,3,3,1870,1430,1957,1991,47.5673,-122.21,Год експлуатации: 1957<br>Цена: 1505000<br>Общая площадь: 3300
445838,3,2,2250,2,Нет,0,3,2250,0,2000,0,47.5133,-122.37899999999999,Год експлуатации: 2000<br>Цена: 445838<br>Общая площадь: 2250
1072000,2,2,3900,1,Нет,3,3,1950,1950,1947,0,47.5884,-122.291,Год експлуатации: 1947<br>Цена: 1072000<br>Общая площадь: 3900
467000,2,2,1320,1,Нет,0,4,1320,0,1947,0,47.7145,-122.367,Год експлуатации: 1947<br>Цена: 467000<br>Общая площадь: 1320
686000,4,2,2760,2,Нет,0,3,2760,0,1999,0,47.5836,-122.02600000000001,Год експлуатации: 1999<br>Цена: 686000<br>Общая площадь: 2760
279950,3,2,1750,1,Нет,0,3,1350,400,1961,0,47.398,-122.29899999999999,Год експлуатации: 1961<br>Цена: 279950<br>Общая площадь: 1750
527000,4,2,2330,2,Нет,0,3,2330,0,1987,0,47.7663,-122.215,Год експлуатации: 1987<br>Цена: 527000<br>Общая площадь: 2330
325000,3,2,2220,1,Нет,0,4,1780,440,1966,0,47.3758,-122.21700000000001,Год експлуатации: 1966<br>Цена: 325000<br>Общая площадь: 2220
328000,3,2,2020,2,Нет,0,3,2020,0,1994,0,47.3828,-122.023,Год експлуатации: 1994<br>Цена: 328000<br>Общая площадь: 2020
390000,3,2,1250,1,Нет,0,5,1250,0,1942,0,47.5123,-122.37299999999999,Год експлуатации: 1942<br>Цена: 390000<br>Общая площадь: 1250
479950,2,2,1510,1,Нет,0,3,1510,0,2005,0,47.7076,-122.01299999999999,Год експлуатации: 2005<br>Цена: 479950<br>Общая площадь: 1510
264950,4,2,1720,1,Нет,0,4,1120,600,1978,0,47.2922,-122.37100000000001,Год експлуатации: 1978<br>Цена: 264950<br>Общая площадь: 1720
235000,3,1,1430,1,Нет,0,4,980,450,1961,0,47.4075,-122.214,Год експлуатации: 1961<br>Цена: 235000<br>Общая площадь: 1430
516500,3,2,1480,2,Нет,0,3,1480,0,2004,0,47.6794,-122.03399999999999,Год експлуатации: 2004<br>Цена: 516500<br>Общая площадь: 1480
655000,2,2,1450,2,Да,4,3,1230,220,1915,1978,47.4497,-122.375,Год експлуатации: 1915<br>Цена: 655000<br>Общая площадь: 1450
500000,4,3,2280,1,Нет,0,5,2280,0,1960,0,47.5218,-122.164,Год експлуатации: 1960<br>Цена: 500000<br>Общая площадь: 2280
315000,6,3,2940,1,Нет,0,3,1780,1160,1978,0,47.3103,-122.339,Год експлуатации: 1978<br>Цена: 315000<br>Общая площадь: 2940
213000,2,1,1000,1,Нет,0,3,1000,0,1961,0,47.5687,-121.899,Год експлуатации: 1961<br>Цена: 213000<br>Общая площадь: 1000
475000,3,2,2480,1,Нет,0,5,1620,860,1947,0,47.5575,-122.303,Год експлуатации: 1947<br>Цена: 475000<br>Общая площадь: 2480
1025000,5,4,3760,2,Нет,0,3,3760,0,1983,0,47.6489,-122.18299999999999,Год експлуатации: 1983<br>Цена: 1025000<br>Общая площадь: 3760
416000,3,2,2220,1,Нет,0,5,1640,580,1976,0,47.3459,-121.95,Год експлуатации: 1976<br>Цена: 416000<br>Общая площадь: 2220
410000,4,1,1970,1,Нет,0,3,1670,300,1904,2005,47.6136,-122.303,Год експлуатации: 1904<br>Цена: 410000<br>Общая площадь: 1970
800000,3,4,3830,2,Нет,0,3,3530,300,1993,0,47.7641,-122.023,Год експлуатации: 1993<br>Цена: 800000<br>Общая площадь: 3830
472000,6,2,4410,1,Нет,2,4,2350,2060,1965,0,47.3376,-122.324,Год експлуатации: 1965<br>Цена: 472000<br>Общая площадь: 4410
225000,3,2,1430,1,Нет,0,4,1430,0,1968,0,47.3173,-122.319,Год експлуатации: 1968<br>Цена: 225000<br>Общая площадь: 1430
210000,2,1,830,1,Нет,0,3,830,0,1940,0,47.5308,-122.376,Год експлуатации: 1940<br>Цена: 210000<br>Общая площадь: 830
455000,2,1,1430,1,Нет,0,2,1430,0,1925,0,47.6727,-122.29899999999999,Год експлуатации: 1925<br>Цена: 455000<br>Общая площадь: 1430
225000,3,1,1300,1,Нет,0,4,1300,0,1954,0,47.3221,-122.21600000000001,Год експлуатации: 1954<br>Цена: 225000<br>Общая площадь: 1300
480000,2,1,1030,1,Нет,2,4,790,240,1918,0,47.6779,-122.353,Год експлуатации: 1918<br>Цена: 480000<br>Общая площадь: 1030
363000,3,2,2740,2,Нет,0,3,2740,0,1990,0,47.3076,-122.395,Год експлуатации: 1990<br>Цена: 363000<br>Общая площадь: 2740
2400000,4,2,3650,1,Да,4,3,1830,1820,2000,0,47.6338,-122.072,Год експлуатации: 2000<br>Цена: 2400000<br>Общая площадь: 3650
181000,2,2,720,1,Нет,0,3,720,0,1954,0,47.5218,-122.35700000000001,Год експлуатации: 1954<br>Цена: 181000<br>Общая площадь: 720
250000,4,2,2010,1,Нет,0,4,2010,0,1976,0,47.2785,-122.213,Год експлуатации: 1976<br>Цена: 250000<br>Общая площадь: 2010
481000,3,2,1560,1,Нет,0,4,770,790,1918,0,47.6846,-122.345,Год експлуатации: 1918<br>Цена: 481000<br>Общая площадь: 1560
260000,3,2,1810,1,Нет,0,4,1240,570,1978,0,47.3656,-122.27799999999999,Год експлуатации: 1978<br>Цена: 260000<br>Общая площадь: 1810
455000,4,2,3360,2,Нет,0,3,3360,0,2001,0,47.4369,-122.111,Год експлуатации: 2001<br>Цена: 455000<br>Общая площадь: 3360
415000,3,2,1510,2,Нет,0,3,1510,0,1991,0,47.4616,-121.711,Год експлуатации: 1991<br>Цена: 415000<br>Общая площадь: 1510
349500,3,1,1400,1,Нет,0,3,800,600,1953,0,47.5405,-122.27,Год експлуатации: 1953<br>Цена: 349500<br>Общая площадь: 1400
245000,3,2,1730,2,Нет,0,3,1730,0,1987,0,47.3507,-122.178,Год експлуатации: 1987<br>Цена: 245000<br>Общая площадь: 1730
592500,2,2,1420,1,Нет,2,5,1420,0,1928,0,47.6979,-122.32,Год експлуатации: 1928<br>Цена: 592500<br>Общая площадь: 1420
385000,4,2,2360,1,Нет,0,4,1180,1180,1955,0,47.5278,-122.345,Год експлуатации: 1955<br>Цена: 385000<br>Общая площадь: 2360
315000,3,2,1580,1,Нет,0,4,1200,380,1974,0,47.4756,-122.147,Год експлуатации: 1974<br>Цена: 315000<br>Общая площадь: 1580
255000,3,1,1230,1,Нет,0,3,1230,0,1979,0,47.4437,-121.772,Год експлуатации: 1979<br>Цена: 255000<br>Общая площадь: 1230
693000,4,2,2460,2,Нет,0,3,2460,0,2006,0,47.7048,-122.109,Год експлуатации: 2006<br>Цена: 693000<br>Общая площадь: 2460
780000,3,1,1660,1,Нет,0,3,1460,200,1911,0,47.6362,-122.302,Год експлуатации: 1911<br>Цена: 780000<br>Общая площадь: 1660
237000,3,2,1270,1,Нет,0,4,1270,0,1960,0,47.4207,-122.29,Год експлуатации: 1960<br>Цена: 237000<br>Общая площадь: 1270
525000,3,2,2100,2,Нет,0,3,1320,780,1979,0,47.6154,-122.04700000000001,Год експлуатации: 1979<br>Цена: 525000<br>Общая площадь: 2100
425000,2,1,770,1,Нет,0,3,770,0,1930,0,47.5964,-122.29899999999999,Год експлуатации: 1930<br>Цена: 425000<br>Общая площадь: 770
369900,1,1,760,1,Да,4,5,760,0,1936,0,47.4683,-122.43799999999999,Год експлуатации: 1936<br>Цена: 369900<br>Общая площадь: 760
290000,4,2,1700,2,Нет,0,4,1700,0,1988,0,47.4045,-122.171,Год експлуатации: 1988<br>Цена: 290000<br>Общая площадь: 1700
285000,3,1,1120,1,Нет,0,3,1120,0,1954,0,47.5544,-122.35799999999999,Год експлуатации: 1954<br>Цена: 285000<br>Общая площадь: 1120
415000,2,1,1070,1,Нет,0,3,1070,0,1937,0,47.6802,-122.29,Год експлуатации: 1937<br>Цена: 415000<br>Общая площадь: 1070
272500,3,2,2070,1,Нет,0,3,1420,650,1979,0,47.2988,-122.37100000000001,Год експлуатации: 1979<br>Цена: 272500<br>Общая площадь: 2070
2900000,4,3,5050,1,Нет,2,3,4750,300,1982,2008,47.6312,-122.223,Год експлуатации: 1982<br>Цена: 2900000<br>Общая площадь: 5050
1365000,4,5,5310,2,Нет,0,4,5310,0,1989,0,47.7285,-122.042,Год експлуатации: 1989<br>Цена: 1365000<br>Общая площадь: 5310
436000,2,1,1040,1,Нет,0,4,1040,0,1939,0,47.7107,-122.352,Год експлуатации: 1939<br>Цена: 436000<br>Общая площадь: 1040
210000,3,1,1700,1,Нет,0,4,1700,0,1967,0,47.3271,-122.323,Год експлуатации: 1967<br>Цена: 210000<br>Общая площадь: 1700
236000,3,1,1300,1,Нет,0,3,1300,0,1961,0,47.5053,-122.255,Год експлуатации: 1961<br>Цена: 236000<br>Общая площадь: 1300
331000,3,2,1080,1,Нет,0,3,580,500,1954,2003,47.6601,-122.4,Год експлуатации: 1954<br>Цена: 331000<br>Общая площадь: 1080
365000,3,2,2653,2,Нет,0,3,2653,0,2006,0,47.4145,-122.166,Год експлуатации: 2006<br>Цена: 365000<br>Общая площадь: 2653
450000,3,2,2290,1,Нет,0,5,2290,0,1960,0,47.4672,-122.165,Год експлуатации: 1960<br>Цена: 450000<br>Общая площадь: 2290
770000,4,3,3820,2,Нет,0,3,2850,970,2014,0,47.7618,-122.26100000000001,Год експлуатации: 2014<br>Цена: 770000<br>Общая площадь: 3820
455000,4,2,2210,1,Нет,0,3,2210,0,1997,0,47.3828,-122.071,Год експлуатации: 1997<br>Цена: 455000<br>Общая площадь: 2210
405000,3,2,2390,1,Нет,0,3,1240,1150,1908,0,47.5362,-122.26799999999999,Год експлуатации: 1908<br>Цена: 405000<br>Общая площадь: 2390
304900,4,2,2600,1,Нет,0,4,1610,990,1969,0,47.3954,-122.206,Год експлуатации: 1969<br>Цена: 304900<br>Общая площадь: 2600
170000,2,1,860,1,Нет,0,3,860,0,1931,0,47.5048,-122.272,Год експлуатации: 1931<br>Цена: 170000<br>Общая площадь: 860
2050000,5,3,3830,2,Нет,1,5,2630,1200,1905,1994,47.6166,-122.287,Год експлуатации: 1905<br>Цена: 2050000<br>Общая площадь: 3830
780000,4,2,3500,2,Нет,0,3,3500,0,2005,0,47.6811,-122.025,Год експлуатации: 2005<br>Цена: 780000<br>Общая площадь: 3500
330000,3,3,2420,1,Нет,0,4,1740,680,1988,0,47.7486,-122.23,Год експлуатации: 1988<br>Цена: 330000<br>Общая площадь: 2420
370000,4,2,2720,2,Нет,0,3,2720,0,1992,0,47.3846,-122.169,Год експлуатации: 1992<br>Цена: 370000<br>Общая площадь: 2720
